altitude,watershed,watercourse,station,decimal_latitude,decimal_longitude,total_alkalinity,weather_condition,in-situ_electrical_conductivity,true_color,nitrate,nitrite,total_dissolved_solids,total_suspended_solids,sulfide,air_temperature,year,month,day,day_of_week,week_of_year,acronym,agriculture,forest,mining,non_observed,other_non_forest_natural_formation,other_non_vegetated_area,urban_infrastructure,water,period,BOD,total_phosphorus,turbidity,pH,temperature,dissolved_oxygen,river_flow,health_index
534.0,Rio São Francisco,Rio da Prata (SF7),PT001,-17.67,-46.36,42.8,Nublado,89.0,13.0,0.32,0.002,60.0,28.0,0.01,26.4,2013,2,26,1,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,24.9,6.5,27.3,7.7,129.81015,0.4626846938775512
534.0,Rio São Francisco,Rio da Prata (SF7),PT001,-17.67,-46.36,31.7,Bom,61.1,10.0,0.2,0.003,38.0,17.0,0.01,24.8,2013,9,3,1,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.04,7.8,7.3,22.2,7.8,33.154035,0.45716224489795937
523.0,Rio São Francisco,Rio Paracatu,PT003,-17.5,-46.57,25.7,Bom,60.0,10.0,0.1,0.003,49.0,24.0,0.03,27.0,2012,3,6,1,10,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Rainy,2.0,0.05,16.4,7.0,26.6,6.5,83.17742703533025,0.46263231292517026
523.0,Rio São Francisco,Rio Paracatu,PT003,-17.5,-46.57,22.4,Bom,97.5,10.0,0.36,0.003,53.0,21.0,0.01,29.2,2012,9,4,1,36,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Dry,2.0,0.02,12.8,7.3,24.1,7.3,27.974685,0.4724260544217689
523.0,Rio São Francisco,Rio Paracatu,PT003,-17.5,-46.57,24.0,Bom,55.8,17.0,0.4,0.004,45.0,64.0,0.01,26.0,2013,2,26,1,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.03,56.9,5.8,26.6,7.3,129.81015,0.4727425850340138
523.0,Rio São Francisco,Rio Paracatu,PT003,-17.5,-46.57,43.3,Bom,88.5,15.0,0.3,0.004,48.0,2.0,0.01,24.2,2013,9,3,1,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.22,11.7,7.3,22.5,7.5,33.154035,0.4691702040816328
541.0,Rio São Francisco,Córrego Rico,PT005,-17.31,-46.77,57.9,Bom,136.0,10.0,0.93,0.017,87.0,14.0,0.01,25.9,2012,3,8,3,10,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Rainy,2.0,0.06,6.65,7.4,23.8,6.9,83.17742703533025,0.45937122448979606
541.0,Rio São Francisco,Córrego Rico,PT005,-17.31,-46.77,95.3,Bom,228.0,10.0,2.09,0.008,124.0,7.0,0.01,21.3,2012,9,7,4,36,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Dry,2.0,0.1,2.93,7.3,20.0,7.5,27.974685,0.4571876870748301
541.0,Rio São Francisco,Córrego Rico,PT005,-17.31,-46.77,52.9,Bom,150.0,13.0,3.42,0.026,63.0,27.0,0.01,26.8,2013,2,28,3,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.05,52.2,6.4,25.2,7.5,129.81015,0.46114843537414985
541.0,Rio São Francisco,Córrego Rico,PT005,-17.31,-46.77,86.6,Nublado,197.0,16.0,3.1,0.035,94.0,37.0,0.01,22.3,2013,9,4,2,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.08,15.0,7.4,22.4,7.6,33.154035,0.462506598639456
548.0,Rio São Francisco,Rio Preto (SF7),PT007,-16.7,-46.49,97.2,Bom,197.0,10.0,0.16,0.005,117.0,28.0,0.01,24.8,2012,3,9,4,10,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Rainy,2.0,0.1,14.6,7.6,27.1,6.8,83.17742703533025,0.46068523809523826
548.0,Rio São Francisco,Rio Preto (SF7),PT007,-16.7,-46.49,55.5,Bom,97.8,10.0,0.1,0.006,50.0,39.0,0.01,28.3,2012,9,10,0,37,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Dry,2.3,0.03,5.41,7.3,27.1,7.2,27.974685,0.4717563265306124
548.0,Rio São Francisco,Rio Preto (SF7),PT007,-16.7,-46.49,68.0,Chuvoso,143.0,10.0,0.53,0.003,90.0,41.0,0.01,23.1,2013,3,1,4,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,6.3,0.02,35.8,6.6,26.4,7.6,96.28541129032259,0.4630685714285716
548.0,Rio São Francisco,Rio Preto (SF7),PT007,-16.7,-46.49,42.1,Nublado,82.7,10.0,0.38,0.007,44.0,115.0,0.01,24.3,2013,9,5,3,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.04,67.7,7.3,23.6,7.1,33.154035,0.4785134693877553
484.0,Rio São Francisco,Rio Paracatu,PT009,-17.03,-46.02,49.3,Nublado,108.0,10.0,0.1,0.003,74.0,59.0,0.01,27.9,2012,3,15,3,11,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Rainy,2.0,0.08,31.1,7.6,29.6,6.7,83.17742703533025,0.4709698639455784
484.0,Rio São Francisco,Rio Paracatu,PT009,-17.03,-46.02,49.6,Bom,96.9,10.0,0.52,0.005,69.0,8.0,0.01,37.9,2012,9,13,3,37,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Dry,2.0,0.02,15.6,7.3,28.5,7.6,27.974685,0.4604936734693879
484.0,Rio São Francisco,Rio Paracatu,PT009,-17.03,-46.02,35.6,Bom,76.9,15.0,0.35,0.005,64.0,153.0,0.01,33.3,2013,3,6,2,10,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,180.0,6.8,30.2,7.2,96.28541129032259,0.4914328571428573
484.0,Rio São Francisco,Rio Paracatu,PT009,-17.03,-46.02,45.9,Bom,90.5,10.0,0.21,0.003,45.0,36.0,0.01,28.6,2013,9,10,1,37,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,22.3,7.4,25.6,7.5,33.154035,0.4595306122448981
496.0,Rio São Francisco,Rio Caatinga,PT010,-17.2,-45.9,12.2,Nublado,30.9,22.0,0.1,0.004,49.0,117.0,0.01,27.5,2012,3,15,3,11,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Rainy,2.0,0.11,129.0,6.7,27.8,6.5,83.17742703533025,0.479707755102041
496.0,Rio São Francisco,Rio Caatinga,PT010,-17.2,-45.9,8.6,Bom,17.36,10.0,0.17,0.003,23.0,15.0,0.01,39.6,2012,9,13,3,37,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Dry,2.0,0.02,16.7,6.5,29.1,7.5,27.974685,0.4575079591836736
496.0,Rio São Francisco,Rio Caatinga,PT010,-17.2,-45.9,14.4,Bom,32.4,12.0,0.24,0.007,40.0,30.0,0.01,34.1,2013,3,6,2,10,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.03,69.8,6.6,30.8,7.6,96.28541129032259,0.4663760544217689
496.0,Rio São Francisco,Rio Caatinga,PT010,-17.2,-45.9,7.5,Bom,16.19,10.0,0.1,0.004,23.0,9.0,0.01,31.5,2013,9,10,1,37,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,12.1,7.0,24.9,8.2,33.154035,0.45970122448979606
566.0,Rio São Francisco,Rio do Sono,PT011,-17.36,-45.53,12.1,Bom,26.3,16.0,0.1,0.004,42.0,62.0,0.02,32.5,2012,3,15,3,11,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Rainy,2.0,0.53,56.8,7.0,29.1,7.0,83.17742703533025,0.4690145578231294
566.0,Rio São Francisco,Rio do Sono,PT011,-17.36,-45.53,18.2,Bom,40.3,10.0,0.22,0.002,14.0,12.0,0.01,36.7,2012,9,14,4,37,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Dry,2.0,0.02,2.49,7.0,28.8,7.5,27.974685,0.4560712244897961
566.0,Rio São Francisco,Rio do Sono,PT011,-17.36,-45.53,13.2,Bom,28.7,15.0,0.11,0.005,34.0,113.0,0.01,28.2,2013,3,7,3,10,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,51.1,6.0,28.2,8.0,96.28541129032259,0.4629922448979593
566.0,Rio São Francisco,Rio do Sono,PT011,-17.36,-45.53,14.7,Bom,31.5,10.0,0.15,0.002,31.0,3.0,0.01,27.1,2013,9,11,2,37,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.03,5.33,7.2,22.6,8.1,33.154035,0.4564012244897961
457.0,Rio São Francisco,Rio Paracatu,PT013,-16.59,-45.13,35.7,Nublado,75.6,10.0,0.12,0.008,61.0,28.0,0.01,24.7,2012,3,19,0,12,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Rainy,2.0,0.08,89.6,7.2,27.4,6.7,83.17742703533025,0.4739159183673471
457.0,Rio São Francisco,Rio Paracatu,PT013,-16.59,-45.13,42.5,Bom,79.9,10.0,0.1,0.004,35.0,28.0,0.01,33.9,2012,9,17,0,38,SF7,21398.24407480553,16128.60853687444,33.7018180419923,0.0,3503.429305933327,166.6775578790288,70.35564560858181,173.8992094913276,Dry,2.0,0.06,8.65,7.1,28.8,7.4,27.974685,0.4630135714285716
457.0,Rio São Francisco,Rio Paracatu,PT013,-16.59,-45.13,28.9,Bom,66.5,19.0,1.36,0.009,54.0,63.0,0.01,33.3,2013,3,10,6,10,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,86.4,6.5,31.5,7.3,96.28541129032259,0.46541448979591854
457.0,Rio São Francisco,Rio Paracatu,PT013,-16.59,-45.13,39.5,Bom,81.9,10.0,0.39,0.006,48.0,20.0,0.01,33.2,2013,9,15,6,37,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,9.57,7.3,27.0,7.4,33.154035,0.4545402040816328
575.0,Rio São Francisco,Rio da Prata (SF7),PTE001,-18.31,-46.28,39.5,Bom,89.8,17.0,0.44,0.003,68.0,9.0,0.01,23.1,2013,2,26,1,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.05,18.5,7.1,27.7,7.6,129.81015,0.4646931292517008
575.0,Rio São Francisco,Rio da Prata (SF7),PTE001,-18.31,-46.28,24.7,Nublado,56.8,16.0,0.38,0.005,35.0,11.0,0.01,28.6,2013,9,3,1,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,9.41,7.5,23.7,8.0,33.154035,0.4592297959183675
603.0,Rio São Francisco,Rio Santa Catarina,PTE003,-17.99,-46.88,48.0,Bom,103.0,24.0,0.4,0.007,78.0,326.0,0.01,25.2,2013,2,27,2,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.8,0.1,445.0,6.1,24.2,6.8,129.81015,0.5034161224489797
603.0,Rio São Francisco,Rio Santa Catarina,PTE003,-17.99,-46.88,118.0,Bom,226.0,12.0,0.52,0.005,125.0,5.0,0.01,24.2,2013,9,4,2,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,3.9,0.04,5.78,7.5,22.4,4.8,33.154035,0.4689307482993199
588.0,Rio São Francisco,Rio Santa Catarina,PTE005,-17.92,-46.75,104.0,Bom,222.0,10.0,0.68,0.009,123.0,116.0,0.01,30.6,2013,2,27,2,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.05,74.5,7.3,27.8,7.1,129.81015,0.509660680272109
588.0,Rio São Francisco,Rio Santa Catarina,PTE005,-17.92,-46.75,151.0,Bom,303.0,10.0,1.03,0.013,167.0,15.0,0.01,26.7,2013,9,4,2,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,10.0,8.0,23.6,7.0,33.154035,0.49157129251700693
527.0,Rio São Francisco,Rio Paracatu,PTE007,-17.78,-46.62,27.9,Bom,59.4,19.0,0.37,0.003,43.0,29.0,0.01,30.0,2013,2,26,1,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,24.0,5.9,27.1,6.8,129.81015,0.4951773469387757
527.0,Rio São Francisco,Rio Paracatu,PTE007,-17.78,-46.62,16.6,Nublado,33.1,17.0,0.17,0.003,25.0,16.0,0.01,29.2,2013,9,3,1,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.06,13.3,6.6,22.5,7.2,33.154035,0.46901306122448994
550.0,Rio São Francisco,Rio Claro,PTE009,-17.74,-46.92,8.1,Bom,17.6,10.0,0.1,0.002,26.0,40.0,0.01,31.5,2013,2,27,2,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,30.0,5.8,26.6,7.3,129.81015,0.46598469387755115
550.0,Rio São Francisco,Rio Claro,PTE009,-17.74,-46.92,9.6,Nublado,20.5,22.0,0.15,0.002,23.0,14.0,0.01,25.2,2013,9,4,2,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,9.25,6.3,22.1,7.6,33.154035,0.4650814965986396
543.0,Rio São Francisco,Ribeirão Arrenegado,PTE011,-17.63,-46.9,4.9,Nublado,12.9,10.0,0.1,0.003,20.0,63.0,0.01,28.8,2013,2,27,2,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.03,40.2,5.2,27.0,7.3,129.81015,0.4628193877551022
543.0,Rio São Francisco,Ribeirão Arrenegado,PTE011,-17.63,-46.9,5.1,Nublado,12.8,24.0,0.12,0.002,16.0,8.0,0.01,22.3,2013,9,4,2,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,8.68,6.1,22.2,7.8,33.154035,0.46002523809523826
520.0,Rio São Francisco,Ribeirão Escurinho,PTE013,-17.48,-46.8,9.2,Nublado,27.4,13.0,0.1,0.004,26.0,32.0,0.01,27.3,2013,2,27,2,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,27.5,5.4,26.9,7.5,129.81015,0.4626936734693879
520.0,Rio São Francisco,Ribeirão Escurinho,PTE013,-17.48,-46.8,12.3,Chuvoso,35.1,27.0,0.21,0.006,35.0,2.0,0.01,21.0,2013,9,4,2,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,7.04,6.7,22.3,7.8,33.154035,0.46387000000000017
513.0,Rio São Francisco,Rio Escuro,PTE015,-17.5,-46.6,14.2,Bom,35.1,19.0,0.31,0.002,31.0,72.0,0.01,26.1,2013,2,26,1,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.03,56.3,5.3,26.1,7.4,129.81015,0.46801857142857156
513.0,Rio São Francisco,Rio Escuro,PTE015,-17.5,-46.6,20.2,Bom,44.6,15.0,0.24,0.004,32.0,6.0,0.01,26.1,2013,9,3,1,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,10.3,6.9,22.9,7.6,33.154035,0.46275503401360557
513.0,Rio São Francisco,Rio da Prata (SF7),PTE017,-17.51,-46.52,41.9,Bom,90.8,12.0,0.18,0.001,38.0,84.0,0.01,27.7,2013,2,26,1,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.04,49.4,6.6,28.3,7.4,129.81015,0.4775466666666668
513.0,Rio São Francisco,Rio da Prata (SF7),PTE017,-17.51,-46.52,29.7,Bom,61.7,12.0,0.19,0.003,41.0,18.0,0.01,30.5,2013,9,3,1,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,16.9,7.2,24.6,7.5,33.154035,0.46614108843537433
721.0,Rio São Francisco,Rio do Sono,PTE019,-17.82,-45.93,13.8,Bom,25.5,10.0,0.1,0.002,30.0,14.0,0.01,31.0,2013,2,25,0,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,19.7,6.2,28.3,7.6,129.81015,0.46344571428571446
721.0,Rio São Francisco,Rio do Sono,PTE019,-17.82,-45.93,6.2,Bom,15.7,11.0,0.14,0.004,16.0,9.0,0.01,32.1,2013,9,2,0,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.03,7.87,6.4,25.4,7.4,33.154035,0.4564932653061226
726.0,Rio São Francisco,Rio Santo Antônio (SF7),PTE021,-17.96,-45.7,11.1,Bom,22.1,10.0,0.26,0.003,25.0,10.0,0.01,32.2,2013,2,25,0,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.13,16.4,5.6,28.7,7.7,129.81015,0.4590008163265308
726.0,Rio São Francisco,Rio Santo Antônio (SF7),PTE021,-17.96,-45.7,8.2,Bom,15.8,17.0,0.18,0.006,23.0,2.0,0.01,33.0,2013,9,2,0,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,13.7,6.6,25.1,7.8,33.154035,0.4559006122448981
660.0,Rio São Francisco,Córrego Rico,PTE023,-17.24,-46.87,26.5,Nublado,127.0,12.0,2.39,0.04,79.0,69.0,0.01,31.1,2013,2,28,3,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.04,6.54,6.3,26.3,6.7,129.81015,0.46968204081632664
660.0,Rio São Francisco,Córrego Rico,PTE023,-17.24,-46.87,35.6,Nublado,106.0,10.0,2.79,0.05,47.0,10.0,0.01,17.9,2013,9,5,3,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.03,3.13,6.9,19.7,6.8,33.154035,0.45993469387755115
556.0,Rio São Francisco,Ribeirão São Pedro (SF7),PTE025,-17.04,-46.82,35.8,Bom,63.5,18.0,0.52,0.006,60.0,196.0,0.01,32.1,2013,2,28,3,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.08,189.0,6.1,26.2,7.0,129.81015,0.47911734693877567
556.0,Rio São Francisco,Ribeirão São Pedro (SF7),PTE025,-17.04,-46.82,90.2,Nublado,167.0,15.0,0.55,0.003,91.0,4.0,0.01,21.8,2013,9,5,3,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,8.83,7.4,21.9,7.3,33.154035,0.4662017006802722
583.0,Rio São Francisco,Rio Preto (SF7),PTE027,-16.33,-46.92,43.8,Bom,91.6,10.0,0.57,0.003,67.0,16.0,0.01,28.6,2013,2,28,3,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.03,40.2,6.8,28.3,7.0,129.81015,0.4731915646258505
583.0,Rio São Francisco,Rio Preto (SF7),PTE027,-16.33,-46.92,33.9,Nublado,65.3,10.0,0.28,0.002,39.0,17.0,0.01,27.8,2013,9,5,3,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,10.8,7.0,24.2,6.6,33.154035,0.4764758503401362
519.0,Rio São Francisco,Ribeirão São Pedro (SF7),PTE029,-17.12,-46.77,51.0,Bom,104.0,16.0,0.58,0.008,69.0,215.0,0.01,31.0,2013,2,28,3,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.08,209.0,6.7,25.9,7.2,129.81015,0.4774546258503403
519.0,Rio São Francisco,Ribeirão São Pedro (SF7),PTE029,-17.12,-46.77,110.0,Nublado,214.0,13.0,0.43,0.003,112.0,13.0,0.01,22.2,2013,9,5,3,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.04,8.09,7.6,21.3,7.4,33.154035,0.46640448979591853
496.0,Rio São Francisco,Ribeirão Entre Ribeiros,PTE031,-16.91,-46.39,54.3,Nublado,112.0,10.0,0.53,0.003,68.0,57.0,0.01,22.9,2013,3,1,4,9,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,4.0,0.03,35.6,6.2,25.9,7.1,96.28541129032259,0.47112326530612264
496.0,Rio São Francisco,Ribeirão Entre Ribeiros,PTE031,-16.91,-46.39,114.0,Nublado,213.0,10.0,0.34,0.003,116.0,5.0,0.01,25.2,2013,9,5,3,36,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,9.96,7.7,22.7,7.3,33.154035,0.4595717687074832
487.0,Rio São Francisco,Rio Paracatu,PTE033,-17.03,-46.24,22.3,Bom,51.6,20.0,0.33,0.006,95.0,178.0,0.01,34.5,2013,3,6,2,10,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.08,253.0,7.0,30.1,7.1,96.28541129032259,0.4966537414965988
487.0,Rio São Francisco,Rio Paracatu,PTE033,-17.03,-46.24,40.2,Bom,85.0,10.0,0.1,0.007,41.0,36.0,0.01,31.7,2013,9,10,1,37,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,21.8,7.4,25.7,7.7,33.154035,0.4633364625850342
493.0,Rio São Francisco,Rio Verde (SF7),PTE035,-17.06,-46.09,26.8,Bom,58.4,20.0,0.1,0.005,45.0,16.0,0.01,34.1,2013,3,6,2,10,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,139.0,6.1,30.2,7.3,96.28541129032259,0.46976510204081645
493.0,Rio São Francisco,Rio Verde (SF7),PTE035,-17.06,-46.09,20.5,Bom,46.6,15.0,0.1,0.004,44.0,6.0,0.01,31.4,2013,9,10,1,37,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,11.3,7.0,25.0,7.3,33.154035,0.47008612244897974
490.0,Rio São Francisco,Ribeirão Santa Fé,PTE037,-16.69,-45.42,12.5,Bom,29.4,33.0,0.1,0.003,35.0,12.0,0.01,27.3,2013,3,6,2,10,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Rainy,2.0,0.02,18.5,5.9,28.2,8.1,96.28541129032259,0.45934428571428587
490.0,Rio São Francisco,Ribeirão Santa Fé,PTE037,-16.69,-45.42,14.8,Bom,26.9,10.0,0.1,0.002,38.0,2.0,0.01,23.7,2013,9,10,1,37,SF7,21474.24436057011,16111.18722970163,35.31037107495175,0.0,3450.401472442721,167.3856822821052,71.96243495599374,164.4245976065013,Dry,2.0,0.02,3.5,6.9,22.4,8.2,33.154035,0.4551732653061226
910.0,Rio São Francisco,Córrego Caeté,SC03,-19.88,-43.67,79.1,Bom,187.0,41.0,0.99,0.085,114.0,13.0,0.01,24.3,2013,1,23,2,4,SF5,14650.97494652164,7517.45643838728,103.647592236328,0.0135247912597656,4704.843821491535,76.70369804492212,724.0465338314062,92.09860796221992,Rainy,2.0,0.5,17.2,7.1,22.7,3.7,58.863572156196945,0.5077151020408165
910.0,Rio São Francisco,Córrego Caeté,SC03,-19.88,-43.67,101.0,Bom,283.0,52.0,0.55,0.024,143.0,42.0,0.05,25.2,2013,7,15,0,29,SF5,14650.97494652164,7517.45643838728,103.647592236328,0.0135247912597656,4704.843821491535,76.70369804492212,724.0465338314062,92.09860796221992,Dry,74.0,1.33,26.0,7.1,18.5,2.6,17.244151103565365,0.5554027210884355
